"","cuenca","year","month","pp_mean"
"379",103,2013,7,217.775631348977
"380",103,2013,8,345.79819965687
"381",103,2013,9,259.771445519047
"382",103,2013,10,108.819964679072
"383",103,2013,11,131.489583105157
"384",103,2013,12,55.4505259245517
"385",103,2014,1,125.615727117339
"386",103,2014,2,77.3102572138389
"387",103,2014,3,175.023877861344
"388",103,2014,4,162.310382984233
"389",103,2014,5,344.453606338967
"390",103,2014,6,391.262967724837
"391",103,2014,7,381.721390178411
"392",103,2014,8,253.528580632608
"393",103,2014,9,296.443288634829
"394",103,2014,10,180.103093882392
"395",103,2014,11,90.5098667336597
"396",103,2014,12,74.8026433073875
"397",104,2004,1,56.680654193575
"398",104,2004,2,65.8285841051917
"399",104,2004,3,151.445130847867
"400",104,2004,4,451.212024739167
"401",104,2004,5,50.094146164775
"402",104,2004,6,559.873935973083
"403",104,2004,7,260.47138184825
"404",104,2004,8,220.064726445833
"405",104,2004,9,194.781345780532
"406",104,2004,10,262.42738512375
"407",104,2004,11,129.762571146675
"408",104,2004,12,178.001576093047
"409",104,2005,1,131.466446427156
"410",104,2005,2,20.3592328843333
"411",104,2005,3,233.391385681758
"412",104,2005,4,174.17728852469
"413",104,2005,5,628.749500773167
"414",104,2005,6,403.746509229322
"415",104,2005,7,270.774259628733
"416",104,2005,8,306.543790020413
"417",104,2005,9,117.273738055718
"418",104,2005,10,104.995921198342
"419",104,2005,11,285.779854840725
"420",104,2005,12,69.9862893942308
"421",104,2006,1,231.9416985795
"422",104,2006,2,76.8143734573583
"423",104,2006,3,177.658484833233
"424",104,2006,4,253.197215985875
"425",104,2006,5,225.783967716483
"426",104,2006,6,457.538811620183
"427",104,2006,7,439.476252012063
"428",104,2006,8,252.747609834675
"429",104,2006,9,193.556688240167
"430",104,2006,10,242.518450660033
"431",104,2006,11,113.455014530433
"432",104,2006,12,284.636355209033
"433",104,2007,1,48.7415316806417
"434",104,2007,2,85.2821443983667
"435",104,2007,3,98.6616261433042
"436",104,2007,4,222.93699997976
"437",104,2007,5,136.211970729009
"438",104,2007,6,220.527397633067
"439",104,2007,7,286.447461989858
"440",104,2007,8,196.872532870842
"441",104,2007,9,242.295969778457
"442",104,2007,10,250.943718815892
"443",104,2007,11,82.9847484122525
"444",104,2007,12,103.946995446217
"445",104,2008,1,86.3843796854167
"446",104,2008,2,69.27765999368
"447",104,2008,3,103.2628097215
"448",104,2008,4,203.559404465733
"449",104,2008,5,417.695915345833
"450",104,2008,6,270.915245084865
"451",104,2008,7,508.833322423183
"452",104,2008,8,436.0927294197
"453",104,2008,9,79.910367225975
"454",104,2008,10,120.842866086733
"455",104,2008,11,145.849257805522
"456",104,2008,12,52.3145825324167
"457",104,2009,1,67.6357763689
"458",104,2009,2,118.976169336609
"459",104,2009,3,103.641001123648
"460",104,2009,4,187.777916263417
"461",104,2009,5,394.380884025
"462",104,2009,6,281.973658831769
