ID;cuenca;year;month;n_transacciones;dec_esc;c_minera;caudal_transado;estival;pp_max;qm3_max;lon;lat;dummy_mina;dummy_escasez;log_puf_mean;SPI;log_puf_mean_lag;dummy_dec_esc_lag;caudal_dummy_escasez;escenario
1582;83;2007;12;0;0;0;11,9045;1;48,14561611;51,37502703;238842,9699;5819516,108;0;0;2,579617166;0,064700921;2,579617166;0;0;base
1690;101;2007;1;0;0;0;4,31372549;1;34,36402242;48,14438462;196471,5747;5594635,437;0;0;3,681681761;-0,706017927;3,681681761;0;0;base
1691;101;2007;2;0;0;0;4,31372549;1;60,37895366;27,473;196471,5747;5594635,437;0;0;3,681681761;0,167891457;3,681681761;0;0;base
1692;101;2007;3;0;0;0;4,31372549;1;49,2280023;32,07476923;196471,5747;5594635,437;0;0;3,681681761;-1,353207881;3,681681761;0;0;base
1693;101;2007;4;0;0;0;4,31372549;0;218,4085052;46,83315385;196471,5747;5594635,437;0;0;3,681681761;0,597461575;3,681681761;0;0;base
1694;101;2007;5;0;0;0;4,31372549;0;126,398133;62,67646154;196471,5747;5594635,437;0;0;3,681681761;-1,290854314;3,681681761;0;0;base
1695;101;2007;6;0;0;0;4,31372549;0;283,7044713;94,126;196471,5747;5594635,437;0;0;3,681681761;-0,706423374;3,681681761;0;0;base
1696;101;2007;7;0;0;0;4,31372549;0;353,9574056;174,7523077;196471,5747;5594635,437;0;0;3,681681761;0,335747877;3,681681761;0;0;base
1697;101;2007;8;0;0;0;4,31372549;0;212,8230414;140,5254615;196471,5747;5594635,437;0;0;3,681681761;-0,766226373;3,681681761;0;0;base
1698;101;2007;9;0;0;0;4,31372549;0;165,509995;124,5877692;196471,5747;5594635,437;0;0;3,681681761;-0,155302423;3,681681761;0;0;base
1699;101;2007;10;0;0;0;4,31372549;1;194,3359618;129,9305385;196471,5747;5594635,437;0;0;3,681681761;0,591058828;3,681681761;0;0;base
1700;101;2007;11;0;0;0;4,31372549;1;61,81828456;137,5928462;196471,5747;5594635,437;0;0;3,681681761;-0,838883938;3,681681761;0;0;base
1701;101;2007;12;0;0;0;4,31372549;1;65,92002526;89,05484615;196471,5747;5594635,437;0;0;3,681681761;-0,231729366;3,681681761;0;0;base
1809;103;2007;1;1;0;0;15;1;32,73247106;46,35438889;186695,3928;5505964,756;0;0;1,696187142;-1,515406016;2,966863807;0;0;base
1810;103;2007;2;3;0;0;30,33333333;1;68,39138385;30,92216667;186695,3928;5505964,756;0;0;3,327840022;-0,167200905;1,696187142;0;0;base
1811;103;2007;3;0;0;0;30,84210526;1;71,68193252;28,071;186695,3928;5505964,756;0;0;3,280925731;-1,362759398;3,327840022;0;0;base
1812;103;2007;4;0;0;0;31,35087719;0;220,0871889;34,738;186695,3928;5505964,756;0;0;3,231701685;0,415541363;3,280925731;0;0;base
1813;103;2007;5;0;0;0;31,85964912;0;137,5176162;35,79227778;186695,3928;5505964,756;0;0;3,179928618;-1,347905347;3,231701685;0;0;base
1814;103;2007;6;0;0;0;32,36842105;0;244,8374061;46,73266667;186695,3928;5505964,756;0;0;3,125328045;-1,070673567;3,179928618;0;0;base
1815;103;2007;7;0;0;0;32,87719298;0;322,9894831;82,18911111;186695,3928;5505964,756;0;0;3,067573196;0,25920015;3,125328045;0;0;base
1816;103;2007;8;0;0;0;33,38596491;0;204,7700612;77,27272222;186695,3928;5505964,756;0;0;3,006277158;-0,979377611;3,067573196;0;0;base
1817;103;2007;9;0;0;0;33,89473684;0;202,6022017;84,13183333;186695,3928;5505964,756;0;0;2,940977155;0,182815733;3,006277158;0;0;base
1818;103;2007;10;0;0;0;34,40350877;1;233,4731153;70,16161111;186695,3928;5505964,756;0;0;2,871113307;0,805937879;2,940977155;0;0;base
1819;103;2007;11;0;0;0;34,9122807;1;78,22538532;66,04877778;186695,3928;5505964,756;0;0;2,795999418;-1,002363226;2,871113307;0;0;base
1820;103;2007;12;0;0;0;35,42105263;1;90,34209874;47,47177778;186695,3928;5505964,756;0;0;2,71478186;-0,23088078;2,795999418;0;0;base
148;45;2007;6;1;0;1;19;0;98,44703609;0,746636364;320756,3223;6594510,657;1;0;2,295407343;0,799969085;2,719288484;0;0;base
36;44;2008;1;0;0;0;0,1;1;0;0,248;269252,0606;6645413,775;0;0;4,560947102;0;4,560947102;0;0;base
37;44;2008;2;0;0;0;0,1;1;0;0,149;269252,0606;6645413,775;0;0;4,560947102;0;4,560947102;0;0;base
38;44;2008;3;0;0;0;0,1;1;0,718882972;0,156;269252,0606;6645413,775;0;0;4,560947102;-0,144013483;4,560947102;0;0;base
39;44;2008;4;0;0;0;0,1;0;0,11563803;0;269252,0606;6645413,775;0;0;4,560947102;-1,264514979;4,560947102;0;0;base
40;44;2008;5;0;0;0;0,1;0;20,62686363;0,519;269252,0606;6645413,775;0;0;4,560947102;0,421119158;4,560947102;0;0;base
41;44;2008;6;0;0;0;0,1;0;12,71575;0,714;269252,0606;6645413,775;0;0;4,560947102;-0,055333005;4,560947102;0;0;base
42;44;2008;7;0;0;0;0,1;0;30,3712995;1,474;269252,0606;6645413,775;0;0;4,560947102;0,359181323;4,560947102;0;0;base
43;44;2008;8;0;0;0;0,1;0;42,4306732;0,874;269252,0606;6645413,775;0;0;4,560947102;1,043632705;4,560947102;0;0;base
44;44;2008;9;0;0;0;0,1;0;5,17463263;0,658;269252,0606;6645413,775;0;0;4,560947102;0,362767832;4,560947102;0;0;base
45;44;2008;10;0;0;0;0,1;1;0,007814823;0,602;269252,0606;6645413,775;0;0;4,560947102;-0,850150022;4,560947102;0;0;base
46;44;2008;11;0;0;0;0,1;1;3,3703288;0,528;269252,0606;6645413,775;0;0;4,560947102;1,422280804;4,560947102;0;0;base
47;44;2008;12;0;0;0;0,1;1;0;0,35;269252,0606;6645413,775;0;0;4,560947102;0;4,560947102;0;0;base
155;45;2008;1;0;0;0;16,84615385;1;3,284625668;0,256424242;320756,3223;6594510,657;0;0;2,594622726;-0,027745243;2,556980152;0;0;base
156;45;2008;2;0;0;0;16,53846154;1;3,168826768;0,299969697;320756,3223;6594510,657;0;0;2,63089959;-0,19588957;2,594622726;0;0;base
157;45;2008;3;0;0;0;16,23076923;1;12,25195045;0,317606061;320756,3223;6594510,657;0;0;2,665906382;0,72362838;2,63089959;0;0;base
158;45;2008;4;0;0;0;15,92307692;0;4,590104164;0,361333333;320756,3223;6594510,657;0;0;2,699729036;-0,317477808;2,665906382;0;0;base
159;45;2008;5;0;0;0;15,61538462;0;79,67464191;0,436393939;320756,3223;6594510,657;0;0;2,732445045;1,020012742;2,699729036;0;0;base
160;45;2008;6;0;0;0;15,30769231;0;53,28200314;0,801212121;320756,3223;6594510,657;0;0;2,764124538;0,25999159;2,732445045;0;0;base
162;45;2008;8;0;0;0;15;0;114,3481871;1,535545455;320756,3223;6594510,657;0;0;3,074376739;1,333163001;2,794831181;0;0;base
163;45;2008;9;0;0;0;15;0;17,49568895;1,394424242;320756,3223;6594510,657;0;0;3,292606414;0,218629496;3,074376739;0;0;base
164;45;2008;10;0;0;0;15;1;0,739638341;2,211515152;320756,3223;6594510,657;0;0;3,471638586;-0,849188765;3,292606414;0;0;base
166;45;2008;12;0;0;0;14,27138705;1;1,105705963;1,079121212;320756,3223;6594510,657;0;0;3,983900706;0,034171887;3,623433064;0;0;base
274;47;2008;1;0;0;0;1,0102156;1;1,044669797;0,917615385;318973,2185;6494678,62;0;0;5,379284593;-0,612259083;5,379284593;0;0;base
275;47;2008;2;0;0;0;1,0102156;1;1,55123813;1,699923077;318973,2185;6494678,62;0;0;5,379284593;-0,174242055;5,379284593;0;0;base
276;47;2008;3;0;0;0;1,0102156;1;9,921139228;1,283923077;318973,2185;6494678,62;0;0;5,379284593;0,743376501;5,379284593;0;0;base
277;47;2008;4;0;0;0;1,0102156;0;6,299667733;1,293923077;318973,2185;6494678,62;0;0;5,379284593;0,060359204;5,379284593;0;0;base
278;47;2008;5;0;0;0;1,0102156;0;94,27897817;1,843153846;318973,2185;6494678,62;0;0;5,379284593;1,104704973;5,379284593;0;0;base
279;47;2008;6;0;0;0;1,0102156;0;69,68645671;1,733846154;318973,2185;6494678,62;0;0;5,379284593;0,305742878;5,379284593;0;0;base
280;47;2008;7;0;0;0;1,0102156;0;38,8546378;1,452;318973,2185;6494678,62;0;0;5,379284593;-0,025406534;5,379284593;0;0;base
281;47;2008;8;0;0;0;1,0102156;0;119,9247429;4,070384615;318973,2185;6494678,62;0;0;5,379284593;1,293723285;5,379284593;0;0;base
282;47;2008;9;0;0;0;1,0102156;0;12,2142675;1,595615385;318973,2185;6494678,62;0;0;5,379284593;-0,173363019;5,379284593;0;0;base
283;47;2008;10;0;0;0;1,0102156;1;2,226478652;5,425461538;318973,2185;6494678,62;0;0;5,379284593;-0,479642031;5,379284593;0;0;base
284;47;2008;11;0;0;0;1,0102156;1;0,041674782;11,51961538;318973,2185;6494678,62;0;0;5,379284593;-0,870732643;5,379284593;0;0;base
285;47;2008;12;0;0;0;1,0102156;1;1,414816575;3,982307692;318973,2185;6494678,62;0;0;5,379284593;0,155199721;5,379284593;0;0;base
393;48;2008;1;0;0;0;1,2;1;0;0,004666667;279017,7907;6472141,879;0;0;4,602544357;0;4,602544357;0;0;base
394;48;2008;2;0;0;0;1,2;1;0;0,003666667;279017,7907;6472141,879;0;0;4,602544357;0;4,602544357;0;0;base
395;48;2008;3;0;0;0;1,2;1;18,64857873;0,004333333;279017,7907;6472141,879;0;0;4,602544357;0,970584863;4,602544357;0;0;base
396;48;2008;4;0;0;0;1,2;0;21,23535525;0,009333333;279017,7907;6472141,879;0;0;4,602544357;0,456325763;4,602544357;0;0;base
397;48;2008;5;0;0;0;1,2;0;98,8265566;0,015333333;279017,7907;6472141,879;0;0;4,602544357;0,952829182;4,602544357;0;0;base
398;48;2008;6;0;0;0;1,2;0;85,0004236;0,013333333;279017,7907;6472141,879;0;0;4,602544357;0,358412711;4,602544357;0;0;base
399;48;2008;7;0;0;0;1,2;0;69,08881533;0,013666667;279017,7907;6472141,879;0;0;4,602544357;0,164351477;4,602544357;0;0;base
400;48;2008;8;0;0;0;1,2;0;103,1336956;0,057;279017,7907;6472141,879;0;0;4,602544357;0,918297335;4,602544357;0;0;base
401;48;2008;9;0;0;0;1,2;0;14,08183059;0,033333333;279017,7907;6472141,879;0;0;4,602544357;-0,306623312;4,602544357;0;0;base
402;48;2008;10;0;0;0;1,2;1;0,000934409;0,017666667;279017,7907;6472141,879;0;0;4,602544357;-1,967346205;4,602544357;0;0;base
403;48;2008;11;0;0;0;1,2;1;0;0,014333333;279017,7907;6472141,879;0;0;4,602544357;0;4,602544357;0;0;base
404;48;2008;12;0;0;0;1,2;1;0;0,022;279017,7907;6472141,879;0;0;4,602544357;0;4,602544357;0;0;base
512;51;2008;1;0;0;0;2,5;1;2,103346512;0,0672;315654,723;6433715,872;0;0;4,668043666;-0,37146837;4,668043666;0;0;base
513;51;2008;2;0;0;0;2,5;1;2,502239295;0,0622;315654,723;6433715,872;0;0;4,668043666;-0,028325664;4,668043666;0;0;base
514;51;2008;3;0;0;0;2,5;1;17,20976865;0,0546;315654,723;6433715,872;0;0;4,668043666;0,857729705;4,668043666;0;0;base
515;51;2008;4;0;0;0;2,5;0;14,98569325;0,0498;315654,723;6433715,872;0;0;4,668043666;0,265366375;4,668043666;0;0;base
516;51;2008;5;0;0;0;2,5;0;113,4957734;0,055;315654,723;6433715,872;0;0;4,668043666;1,072717845;4,668043666;0;0;base
517;51;2008;6;0;0;0;2,5;0;84,40837534;0,0374;315654,723;6433715,872;0;0;4,668043666;0,283806094;4,668043666;0;0;base
518;51;2008;7;0;0;0;2,5;0;53,60788273;0,121;315654,723;6433715,872;0;0;4,668043666;-0,035005226;4,668043666;0;0;base
519;51;2008;8;0;0;0;2,5;0;129,7947888;0,669;315654,723;6433715,872;0;0;4,668043666;1,120806655;4,668043666;0;0;base
520;51;2008;9;0;0;0;2,5;0;18,91915356;0,588;315654,723;6433715,872;0;0;4,668043666;-0,314380089;4,668043666;0;0;base
521;51;2008;10;0;0;0;2,5;1;2,323122878;0,7842;315654,723;6433715,872;0;0;4,668043666;-1,062326264;4,668043666;0;0;base
522;51;2008;11;0;0;0;2,5;1;0;0,9542;315654,723;6433715,872;0;0;4,668043666;0;4,668043666;0;0;base
523;51;2008;12;0;0;0;2,5;1;0,460988325;0,241;315654,723;6433715,872;0;0;4,668043666;-0,518152232;4,668043666;0;0;base
631;52;2008;1;0;0;0;6,2501;1;2,087930536;0,131666667;321601,7251;6409548,844;0;0;5,120246901;-0,328198372;5,120246901;0;0;base
632;52;2008;2;0;0;0;6,2501;1;2,534387845;0,142666667;321601,7251;6409548,844;0;0;5,120246901;-0,062635446;5,120246901;0;0;base
633;52;2008;3;0;0;0;6,2501;1;18,25677695;0,106333333;321601,7251;6409548,844;0;0;5,120246901;0,896151465;5,120246901;0;0;base
634;52;2008;4;0;0;0;6,2501;0;16,82602963;0,113666667;321601,7251;6409548,844;0;0;5,120246901;0,320066797;5,120246901;0;0;base
635;52;2008;5;0;0;0;6,2501;0;110,9821246;0,126333333;321601,7251;6409548,844;0;0;5,120246901;1,075746362;5,120246901;0;0;base
636;52;2008;6;0;0;0;6,2501;0;80,4366044;0,318333333;321601,7251;6409548,844;0;0;5,120246901;0,226034215;5,120246901;0;0;base
637;52;2008;7;0;0;0;6,2501;0;55,28486592;0,278333333;321601,7251;6409548,844;0;0;5,120246901;-0,04933849;5,120246901;0;0;base
638;52;2008;8;0;0;0;6,2501;0;119,9225978;4,374;321601,7251;6409548,844;0;0;5,120246901;1,073286309;5,120246901;0;0;base
639;52;2008;9;0;0;0;6,2501;0;18,55082876;1,589333333;321601,7251;6409548,844;0;0;5,120246901;-0,323667791;5,120246901;0;0;base
640;52;2008;10;0;0;0;6,2501;1;1,397701233;1,3;321601,7251;6409548,844;0;0;5,120246901;-1,469979756;5,120246901;0;0;base
641;52;2008;11;0;0;0;6,2501;1;0;1,274333333;321601,7251;6409548,844;0;0;5,120246901;0;5,120246901;0;0;base
642;52;2008;12;0;0;0;6,2501;1;0,596112355;0,589333333;321601,7251;6409548,844;0;0;5,120246901;-0,337505981;5,120246901;0;0;base
750;53;2008;1;0;0;0;11,24686667;1;0;0;276406,0805;6383100,075;0;0;1,028414233;0;1,028414233;0;0;base
751;53;2008;2;0;0;0;11,24686667;1;0;0;276406,0805;6383100,075;0;0;1,028414233;0;1,028414233;0;0;base
752;53;2008;3;0;0;0;11,24686667;1;12,821557;0;276406,0805;6383100,075;0;0;1,028414233;0,875112039;1,028414233;0;0;base
753;53;2008;4;0;0;0;11,24686667;0;22,66232643;0,003;276406,0805;6383100,075;0;0;1,028414233;0,536257679;1,028414233;0;0;base
754;53;2008;5;0;0;0;11,24686667;0;129,8955208;0,007;276406,0805;6383100,075;0;0;1,028414233;0,951580182;1,028414233;0;0;base
755;53;2008;6;0;0;0;11,24686667;0;75,5701459;0,121;276406,0805;6383100,075;0;0;1,028414233;-0,050670219;1,028414233;0;0;base
756;53;2008;7;0;0;0;11,24686667;0;91,3997662;0,099;276406,0805;6383100,075;0;0;1,028414233;0,187242276;1,028414233;0;0;base
757;53;2008;8;0;0;0;11,24686667;0;115,2096546;1,119;276406,0805;6383100,075;0;0;1,028414233;0,914235217;1,028414233;0;0;base
758;53;2008;9;0;0;0;11,24686667;0;5,630312183;0,097;276406,0805;6383100,075;0;0;1,028414233;-1,036455284;1,028414233;0;0;base
759;53;2008;10;0;0;0;11,24686667;1;0;0,05;276406,0805;6383100,075;0;0;1,028414233;0;1,028414233;0;0;base
760;53;2008;11;0;0;0;11,24686667;1;0;0,033;276406,0805;6383100,075;0;0;1,028414233;0;1,028414233;0;0;base
761;53;2008;12;0;0;0;11,24686667;1;0;0,02;276406,0805;6383100,075;0;0;1,028414233;0;1,028414233;0;0;base
869;54;2008;1;0;0;0;2,836707969;1;3,932184815;2,610192308;344556,3868;6372956,136;0;0;6,006970656;-0,146276773;6,006970656;0;0;base
870;54;2008;2;0;0;0;2,836707969;1;6,841024239;1,419;344556,3868;6372956,136;0;0;6,006970656;0,580662866;6,006970656;0;0;base
871;54;2008;3;0;0;0;2,836707969;1;13,33095147;1,439961538;344556,3868;6372956,136;0;0;6,006970656;0,973483415;6,006970656;0;0;base
872;54;2008;4;0;0;0;2,836707969;0;12,87013112;1,259884615;344556,3868;6372956,136;0;0;6,006970656;0,169606534;6,006970656;0;0;base
873;54;2008;5;0;0;0;2,836707969;0;185,4375178;3,248538462;344556,3868;6372956,136;0;0;6,006970656;1,572085407;6,006970656;0;0;base
874;54;2008;6;0;0;0;2,836707969;0;99,50109521;4,909230769;344556,3868;6372956,136;0;0;6,006970656;0,30584913;6,006970656;0;0;base
875;54;2008;7;0;0;0;2,836707969;0;49,01750037;2,216115385;344556,3868;6372956,136;0;0;6,006970656;-0,06905126;6,006970656;0;0;base
876;54;2008;8;0;0;0;2,836707969;0;144,5807535;4,177846154;344556,3868;6372956,136;0;0;6,006970656;1,226765722;6,006970656;0;0;base
877;54;2008;9;0;0;0;2,836707969;0;3,767181057;2,709115385;344556,3868;6372956,136;0;0;6,006970656;-1,206820816;6,006970656;0;0;base
878;54;2008;10;0;0;0;2,836707969;1;0,009388227;5,548769231;344556,3868;6372956,136;0;0;6,006970656;-2,225178827;6,006970656;0;0;base
879;54;2008;11;0;0;0;2,836707969;1;0;18,04961538;344556,3868;6372956,136;0;0;6,006970656;0;6,006970656;0;0;base
880;54;2008;12;0;0;0;2,836707969;1;1,033483817;15,46584615;344556,3868;6372956,136;0;0;6,006970656;-0,182416976;6,006970656;0;0;base
988;55;2008;1;0;0;0;8,0114;1;3,010582825;17,53169565;269807,3844;6315109,157;0;0;7,001109047;-0,440876612;7,001109047;0;0;base
989;55;2008;2;0;0;0;8,0114;1;11,20581171;15,35143478;269807,3844;6315109,157;0;0;7,001109047;0,682565354;7,001109047;0;0;base
990;55;2008;3;0;0;0;8,0114;1;16,83082079;11,32234783;269807,3844;6315109,157;0;0;7,001109047;0,825646805;7,001109047;0;0;base
991;55;2008;4;0;0;0;8,0114;0;33,42775302;9,778434783;269807,3844;6315109,157;0;0;7,001109047;0,236992183;7,001109047;0;0;base
992;55;2008;5;0;0;0;8,0114;0;298,3467456;14,3493913;269807,3844;6315109,157;0;0;7,001109047;1,718741529;7,001109047;0;0;base
993;55;2008;6;0;0;0;8,0114;0;123,266451;22,81613043;269807,3844;6315109,157;0;0;7,001109047;0,132184686;7,001109047;0;0;base
994;55;2008;7;0;0;0;8,0114;0;67,26824096;14,71943478;269807,3844;6315109,157;0;0;7,001109047;-0,230177118;7,001109047;0;0;base
995;55;2008;8;0;0;0;8,0114;0;195,3932413;25,96373913;269807,3844;6315109,157;0;0;7,001109047;1,154979255;7,001109047;0;0;base
996;55;2008;9;0;0;0;8,0114;0;13,01504402;14,36778261;269807,3844;6315109,157;0;0;7,001109047;-1,237475132;7,001109047;0;0;base
997;55;2008;10;0;0;0;8,0114;1;6,271188977;20,3033913;269807,3844;6315109,157;0;0;7,001109047;-0,936756803;7,001109047;0;0;base
998;55;2008;11;0;0;0;8,0114;1;0,023916857;40,1173913;269807,3844;6315109,157;0;0;7,001109047;-2,546634132;7,001109047;0;0;base
999;55;2008;12;0;0;0;8,0114;1;1,428977137;43,26065217;269807,3844;6315109,157;0;0;7,001109047;-0,675715707;7,001109047;0;0;base
1107;57;2008;1;2;0;0;0,440333334;1;3,010582825;17,53169565;351939,7258;6283636,359;0;0;6,640498298;-0,440876612;6,92799901;0;0;base
1108;57;2008;2;0;0;0;9,333163125;1;11,20581171;15,35143478;351939,7258;6283636,359;0;0;6,449575931;0,682565354;6,640498298;0;0;base
1109;57;2008;3;0;0;0;18,22599292;1;16,83082079;11,32234783;351939,7258;6283636,359;0;0;6,213390854;0,825646805;6,449575931;0;0;base
1110;57;2008;4;0;0;0;27,11882271;0;33,42775302;9,778434783;351939,7258;6283636,359;0;0;5,903587674;0,236992183;6,213390854;0;0;base
1111;57;2008;5;2;0;0;36,0116525;0;298,3467456;14,3493913;351939,7258;6283636,359;0;0;5,452355881;1,718741529;5,903587674;0;0;base
1112;57;2008;6;0;0;0;30,12069378;0;123,266451;22,81613043;351939,7258;6283636,359;0;0;5,918563359;0,132184686;5,452355881;0;0;base
1113;57;2008;7;0;0;0;24,22973506;0;67,26824096;14,71943478;351939,7258;6283636,359;0;0;6,235286792;-0,230177118;5,918563359;0;0;base
1114;57;2008;8;0;0;0;18,33877634;0;195,3932413;25,96373913;351939,7258;6283636,359;0;0;6,47545876;1,154979255;6,235286792;0;0;base
1115;57;2008;9;0;0;0;12,44781762;0;13,01504402;14,36778261;351939,7258;6283636,359;0;0;6,668973607;-1,237475132;6,47545876;0;0;base
1116;57;2008;10;0;0;0;6,556858897;1;6,271188977;20,3033913;351939,7258;6283636,359;0;0;6,831043474;-0,936756803;6,668973607;0;0;base
1117;57;2008;11;3;0;0;0,665900176;1;0,023916857;40,1173913;351939,7258;6283636,359;0;0;6,970473371;-2,546634132;6,831043474;0;0;base
1118;57;2008;12;2;0;0;14,453125;1;1,428977137;43,26065217;351939,7258;6283636,359;0;0;3,088222978;-0,675715707;6,970473371;0;0;base
1226;60;2008;1;0;0;0;79,66666667;1;0,118425796;12,7287;323883,3901;6190201,379;0;0;3,795537373;-1,172421728;3,963517507;0;0;base
1227;60;2008;2;1;0;0;96;1;5,703279568;11,6763;323883,3901;6190201,379;0;0;3,593527536;0,060995954;3,795537373;0;0;base
1228;60;2008;3;1;0;0;0,77;1;23,26957315;7,56715;323883,3901;6190201,379;0;0;7,832959115;0,742157756;3,593527536;0;0;base
1229;60;2008;4;1;0;0;96;0;74,89666003;5,61335;323883,3901;6190201,379;0;0;2,996773398;0,365162514;7,832959115;0;0;base
1230;60;2008;5;0;0;0;133,6666667;0;459,6810996;28,0448;323883,3901;6190201,379;0;0;2,90650069;1,437071082;2,996773398;0;0;base
1231;60;2008;6;0;0;0;171,3333333;0;177,9000823;27,17715;323883,3901;6190201,379;0;0;2,807262821;-0,234088322;2,90650069;0;0;base
1232;60;2008;7;2;0;0;209;0;137,1321179;17,28965;323883,3901;6190201,379;0;0;2,697080751;-0,238601474;2,807262821;0;0;base
1233;60;2008;8;0;0;0;119,5;0;310,4825841;21,04515;323883,3901;6190201,379;0;0;2,364735605;1,050797728;2,697080751;0;0;base
1234;60;2008;9;2;0;0;30;0;25,31933937;17,0551;323883,3901;6190201,379;0;0;1,863474132;-1,051821911;2,364735605;0;0;base
1235;60;2008;10;1;0;0;21,1;1;15,0186561;11,808;323883,3901;6190201,379;0;0;1,555897146;-0,701348683;1,863474132;0;0;base
1236;60;2008;11;0;0;0;26,08333333;1;0;24,5907;323883,3901;6190201,379;0;0;2,065398269;0;1,555897146;0;0;base
1237;60;2008;12;0;0;0;31,06666667;1;0,537832742;26,9789;323883,3901;6190201,379;0;0;2,401302325;-0,671355778;2,065398269;0;0;base
1345;71;2008;1;0;0;0;31;1;3,729782618;14,75133333;309426,6977;6110482,181;0;0;3,836560741;-0,437967934;3,836560741;0;0;base
1346;71;2008;2;0;0;0;31;1;3,592574178;11,25866667;309426,6977;6110482,181;0;0;3,836560741;-0,519841506;3,836560741;0;0;base
1347;71;2008;3;0;0;0;31;1;19,5456579;8,549666667;309426,6977;6110482,181;0;0;3,836560741;0,164140759;3,836560741;0;0;base
1348;71;2008;4;0;0;0;31;0;106,3858813;8,157555556;309426,6977;6110482,181;0;0;3,836560741;0,409536424;3,836560741;0;0;base
1349;71;2008;5;0;0;0;31;0;578,4793694;44,03144444;309426,6977;6110482,181;0;0;3,836560741;1,324280138;3,836560741;0;0;base
1350;71;2008;6;0;0;0;31;0;233,8457121;61,70655556;309426,6977;6110482,181;0;0;3,836560741;-0,376344326;3,836560741;0;0;base
1351;71;2008;7;0;0;0;31;0;206,2477871;34,53533333;309426,6977;6110482,181;0;0;3,836560741;-0,222468824;3,836560741;0;0;base
1352;71;2008;8;0;0;0;31;0;360,9179259;58,77822222;309426,6977;6110482,181;0;0;3,836560741;0,903640962;3,836560741;0;0;base
1353;71;2008;9;0;0;0;31;0;46,79523187;30,39588889;309426,6977;6110482,181;0;0;3,836560741;-0,929767722;3,836560741;0;0;base
1354;71;2008;10;0;0;0;31;1;25,37287098;37,71555556;309426,6977;6110482,181;0;0;3,836560741;-0,693083449;3,836560741;0;0;base
1355;71;2008;11;0;0;0;31;1;0,218327968;54,78166667;309426,6977;6110482,181;0;0;3,836560741;-2,964866312;3,836560741;0;0;base
1356;71;2008;12;0;0;0;31;1;2,265886756;34,31177778;309426,6977;6110482,181;0;0;3,836560741;-0,746428858;3,836560741;0;0;base
1464;81;2008;1;0;0;0;13,225;1;18,30455454;5,671653846;236796,9474;5931893,018;0;0;2,742392264;0,045390101;2,742392264;0;0;base
1465;81;2008;2;0;0;0;13,225;1;10,60515956;5,155;236796,9474;5931893,018;0;0;2,742392264;-0,397822016;2,742392264;0;0;base
1466;81;2008;3;0;0;0;13,225;1;20,83035204;5,254884615;236796,9474;5931893,018;0;0;2,742392264;-0,338697222;2,742392264;0;0;base
1467;81;2008;4;0;0;0;13,225;0;116,1143253;7,883038462;236796,9474;5931893,018;0;0;2,742392264;0,249095731;2,742392264;0;0;base
1468;81;2008;5;0;0;0;13,225;0;585,5617692;139,4226923;236796,9474;5931893,018;0;0;2,742392264;1,220796418;2,742392264;0;0;base
1469;81;2008;6;0;0;0;13,225;0;202,4149582;77,03176923;236796,9474;5931893,018;0;0;2,742392264;-1,012917188;2,742392264;0;0;base
1470;81;2008;7;0;0;0;13,225;0;296,931535;75,65442308;236796,9474;5931893,018;0;0;2,742392264;0,150605205;2,742392264;0;0;base
1471;81;2008;8;0;0;0;13,225;0;329,4407613;128,1220385;236796,9474;5931893,018;0;0;2,742392264;0,847789193;2,742392264;0;0;base
1472;81;2008;9;0;0;0;13,225;0;75,26616374;75,88915385;236796,9474;5931893,018;0;0;2,742392264;-0,656923431;2,742392264;0;0;base
1473;81;2008;10;0;0;0;13,225;1;32,97398223;37,12634615;236796,9474;5931893,018;0;0;2,742392264;-0,824000656;2,742392264;0;0;base
1474;81;2008;11;0;0;0;13,225;1;17,1276876;24,13773077;236796,9474;5931893,018;0;0;2,742392264;-0,898838805;2,742392264;0;0;base
1475;81;2008;12;0;0;0;13,225;1;24,5338463;10,90253846;236796,9474;5931893,018;0;0;2,742392264;-0,071829844;2,742392264;0;0;base
1583;83;2008;1;0;0;0;11,9045;1;35,86131951;34,85137838;238842,9699;5819516,108;0;0;2,579617166;0,093407551;2,579617166;0;0;base
1584;83;2008;2;0;0;0;11,9045;1;30,13346389;23,38889189;238842,9699;5819516,108;0;0;2,579617166;-0,033312556;2,579617166;0;0;base
1585;83;2008;3;0;0;0;11,9045;1;18,22494828;18,68410811;238842,9699;5819516,108;0;0;2,579617166;-1,309891339;2,579617166;0;0;base
1586;83;2008;4;0;0;0;11,9045;0;105,1927597;16,8907027;238842,9699;5819516,108;0;0;2,579617166;-0,11858231;2,579617166;0;0;base
1587;83;2008;5;0;0;0;11,9045;0;514,2253241;99,91343243;238842,9699;5819516,108;0;0;2,579617166;0,936318431;2,579617166;0;0;base
1588;83;2008;6;0;0;0;11,9045;0;212,5169357;113,9703784;238842,9699;5819516,108;0;0;2,579617166;-1,141736164;2,579617166;0;0;base
1589;83;2008;7;0;0;0;11,9045;0;341,6739166;137,7808919;238842,9699;5819516,108;0;0;2,579617166;0,419711308;2,579617166;0;0;base
1590;83;2008;8;0;0;0;11,9045;0;437,1075489;188,112973;238842,9699;5819516,108;0;0;2,579617166;1,47198919;2,579617166;0;0;base
1591;83;2008;9;0;0;0;11,9045;0;89,686792;174,8944595;238842,9699;5819516,108;0;0;2,579617166;-0,707008345;2,579617166;0;0;base
