"","cuenca","year","month","pp_mes"
"3998",52,2018,2,0.390894714333333
"3999",52,2018,3,0.0633267175366667
"4000",52,2018,4,0.011332442
"4001",52,2018,5,20.1159918531533
"4002",52,2018,6,61.7844362
"4003",52,2018,7,63.8951193543333
"4004",52,2018,8,14.992485644
"4005",52,2018,9,18.0352407456667
"4006",52,2018,10,7.75130116233333
"4007",52,2018,11,4.992466603
"4008",52,2018,12,8.5989847224
"4009",52,2019,1,1.5001169811
"4010",52,2019,2,0.08805996
"4011",52,2019,3,0.460709153333334
"4012",52,2019,4,7.17147800333333
"4013",52,2019,5,22.15550105
"4014",52,2019,6,55.01014442
"4015",52,2019,7,5.89365276
"4016",52,2019,8,0
"4017",52,2019,9,8.26879808850667
"4018",52,2019,10,7.08773687333333
"4019",52,2019,11,0
"4020",52,2019,12,0
"4021",52,2020,1,1.83747571136667
"4022",52,2020,2,0
"4023",52,2020,3,0
"4024",52,2020,4,4.18141890666667
"4025",52,2020,5,0
"4026",52,2020,6,0
"4027",52,2020,7,0
"4028",52,2020,8,0
"4029",52,2020,9,0
"4030",52,2020,10,0
"4031",52,2020,11,0
"4032",52,2020,12,0
"4033",53,1979,1,0
"4034",53,1979,2,0
"4035",53,1979,3,0
"4036",53,1979,4,12.090734
"4037",53,1979,5,18.2323801
"4038",53,1979,6,0
"4039",53,1979,7,140.35846418
"4040",53,1979,8,37.7864852
"4041",53,1979,9,29.5896514855
"4042",53,1979,10,0
"4043",53,1979,11,8.47645740402
"4044",53,1979,12,20.0105236
"4045",53,1980,1,0
"4046",53,1980,2,3.365409812
"4047",53,1980,3,0
"4048",53,1980,4,148.761175315
"4049",53,1980,5,75.0658396
"4050",53,1980,6,96.60643497
"4051",53,1980,7,155.6850086
"4052",53,1980,8,36.0300553
"4053",53,1980,9,50.855370085
"4054",53,1980,10,0
"4055",53,1980,11,0
"4056",53,1980,12,0
"4057",53,1981,1,0
"4058",53,1981,2,3.6152286
"4059",53,1981,3,3.0769573
"4060",53,1981,4,9.5603935
"4061",53,1981,5,217.46957354
"4062",53,1981,6,26.7407402
"4063",53,1981,7,37.7242485
"4064",53,1981,8,30.69050036
"4065",53,1981,9,7.40111511
"4066",53,1981,10,2.7579281
"4067",53,1981,11,0
"4068",53,1981,12,0
"4069",53,1982,1,0
"4070",53,1982,2,0
"4071",53,1982,3,15.7647324
"4072",53,1982,4,0
"4073",53,1982,5,154.9502403
"4074",53,1982,6,353.07328248
"4075",53,1982,7,124.02745202
"4076",53,1982,8,95.1438398
"4077",53,1982,9,64.0689147896
"4078",53,1982,10,20.0026647
"4079",53,1982,11,0
"4080",53,1982,12,0
"4081",53,1983,1,2.33775825
"4082",53,1983,2,0
"4083",53,1983,3,0
"4084",53,1983,4,3.4198595
"4085",53,1983,5,64.3976849
"4086",53,1983,6,133.444776109
"4087",53,1983,7,164.594321
"4088",53,1983,8,139.5375654
"4089",53,1983,9,17.91485783
"4090",53,1983,10,0
"4091",53,1983,11,0
"4092",53,1983,12,0
"4093",53,1984,1,0
"4094",53,1984,2,0
"4095",53,1984,3,3.6007039
"4096",53,1984,4,2.1363561
"4097",53,1984,5,140.0095751
"4098",53,1984,6,61.220636986
"4099",53,1984,7,464.0732601
"4100",53,1984,8,63.73032911
"4101",53,1984,9,76.8881382533
"4102",53,1984,10,4.4753327
"4103",53,1984,11,4.5425345
"4104",53,1984,12,0
"4105",53,1985,1,0
"4106",53,1985,2,0
"4107",53,1985,3,11.759077
"4108",53,1985,4,0
"4109",53,1985,5,26.7504733
"4110",53,1985,6,28.0368375
"4111",53,1985,7,101.33776534
"4112",53,1985,8,0
"4113",53,1985,9,16.375710564
"4114",53,1985,10,3.60214354
"4115",53,1985,11,0
"4116",53,1985,12,0
"4117",53,1986,1,0
"4118",53,1986,2,0
"4119",53,1986,3,0
"4120",53,1986,4,43.242459
"4121",53,1986,5,209.38833944
"4122",53,1986,6,143.1110924
"4123",53,1986,7,4.683190986
"4124",53,1986,8,73.6715424
"4125",53,1986,9,2.4345229
"4126",53,1986,10,7.4123167
"4127",53,1986,11,3.69267479
"4128",53,1986,12,0
"4129",53,1987,1,0
"4130",53,1987,2,0
"4131",53,1987,3,4.1496532
"4132",53,1987,4,0.22917435
"4133",53,1987,5,91.0471159
"4134",53,1987,6,20.676621
"4135",53,1987,7,386.4741156
"4136",53,1987,8,210.8717188
"4137",53,1987,9,24.24355159
"4138",53,1987,10,30.7174463
"4139",53,1987,11,0
"4140",53,1987,12,0
"4141",53,1988,1,0
"4142",53,1988,2,0
"4143",53,1988,3,3.86580995
"4144",53,1988,4,0.049071065
"4145",53,1988,5,0
"4146",53,1988,6,13.0765237
"4147",53,1988,7,59.5476908
"4148",53,1988,8,92.8567736
"4149",53,1988,9,22.5275233
"4150",53,1988,10,0
"4151",53,1988,11,9.6507423
"4152",53,1988,12,2.0520973
"4153",53,1989,1,0
"4154",53,1989,2,0
"4155",53,1989,3,0
"4156",53,1989,4,3.8197418
"4157",53,1989,5,20.65590662
"4158",53,1989,6,39.43266182
"4159",53,1989,7,135.5920856
"4160",53,1989,8,92.8204628
"4161",53,1989,9,10.351469089
"4162",53,1989,10,0.013527305
"4163",53,1989,11,0
"4164",53,1989,12,0
"4165",53,1990,1,0
"4166",53,1990,2,0
"4167",53,1990,3,15.5357003564
"4168",53,1990,4,6.2042991
"4169",53,1990,5,18.5606826
"4170",53,1990,6,10.5983221
"4171",53,1990,7,75.5250989
"4172",53,1990,8,33.992647
"4173",53,1990,9,51.89693141
"4174",53,1990,10,14.6802203
"4175",53,1990,11,0
"4176",53,1990,12,2.1068658
"4177",53,1991,1,0
"4178",53,1991,2,0
"4179",53,1991,3,0
"4180",53,1991,4,14.412828341
"4181",53,1991,5,76.2719817
"4182",53,1991,6,181.6244666
"4183",53,1991,7,87.3905527
"4184",53,1991,8,18.331408462
"4185",53,1991,9,61.5338576
"4186",53,1991,10,21.3630522334
"4187",53,1991,11,0
"4188",53,1991,12,27.9396763964
"4189",53,1992,1,0
"4190",53,1992,2,0.015456006
"4191",53,1992,3,21.17692976
"4192",53,1992,4,42.3358261
"4193",53,1992,5,102.06305442
"4194",53,1992,6,196.05635593
"4195",53,1992,7,10.390594814
"4196",53,1992,8,129.5203399
"4197",53,1992,9,28.985408
"4198",53,1992,10,0
"4199",53,1992,11,8.0732274
"4200",53,1992,12,0
"4201",53,1993,1,0
"4202",53,1993,2,0
"4203",53,1993,3,0
"4204",53,1993,4,74.2570958
"4205",53,1993,5,85.2280761
"4206",53,1993,6,49.5070153
"4207",53,1993,7,51.0042476
"4208",53,1993,8,31.3677019
"4209",53,1993,9,10.7688160885
"4210",53,1993,10,0.074828826
"4211",53,1993,11,0.148589941
"4212",53,1993,12,3.0929797
"4213",53,1994,1,0
"4214",53,1994,2,0
"4215",53,1994,3,0.0056819716
"4216",53,1994,4,24.9915663
"4217",53,1994,5,43.44089427
"4218",53,1994,6,35.2321178527
"4219",53,1994,7,78.5032876
"4220",53,1994,8,8.446982
"4221",53,1994,9,15.348579691
"4222",53,1994,10,0.96464779
"4223",53,1994,11,0
"4224",53,1994,12,0
"4225",53,1995,1,0
"4226",53,1995,2,0
"4227",53,1995,3,0
"4228",53,1995,4,23.86986377
"4229",53,1995,5,0
"4230",53,1995,6,64.3072635
"4231",53,1995,7,93.04102805
"4232",53,1995,8,54.367526
"4233",53,1995,9,21.950752193
"4234",53,1995,10,3.9162305
"4235",53,1995,11,0
"4236",53,1995,12,0
"4237",53,1996,1,0
"4238",53,1996,2,0
"4239",53,1996,3,0
"4240",53,1996,4,18.6700523
"4241",53,1996,5,9.0779037
"4242",53,1996,6,65.375173
"4243",53,1996,7,45.01759802
"4244",53,1996,8,103.1254391
"4245",53,1996,9,6.220545
"4246",53,1996,10,2.6716672
"4247",53,1996,11,0
"4248",53,1996,12,4.1415337
"4249",53,1997,1,0
"4250",53,1997,2,0
"4251",53,1997,3,5.1181973
"4252",53,1997,4,5.8908277
"4253",53,1997,5,159.2885123
"4254",53,1997,6,332.37841001
"4255",53,1997,7,65.02806626
"4256",53,1997,8,162.9100866
"4257",53,1997,9,96.16556792
"4258",53,1997,10,90.95679691
"4259",53,1997,11,4.8884748
"4260",53,1997,12,0.042785974
"4261",53,1998,1,0
"4262",53,1998,2,7.95747587
"4263",53,1998,3,0.27543586
"4264",53,1998,4,29.49252849
"4265",53,1998,5,21.868270156
"4266",53,1998,6,28.6891552
"4267",53,1998,7,0
"4268",53,1998,8,0
"4269",53,1998,9,17.2692531
"4270",53,1998,10,0
"4271",53,1998,11,0
"4272",53,1998,12,0
"4273",53,1999,1,0
"4274",53,1999,2,0.16983877
"4275",53,1999,3,6.6441376
"4276",53,1999,4,13.82859642
"4277",53,1999,5,29.2841587
"4278",53,1999,6,61.86288565
"4279",53,1999,7,23.4139169
"4280",53,1999,8,112.9583764801
"4281",53,1999,9,106.6588388
"4282",53,1999,10,16.72574777
"4283",53,1999,11,0
"4284",53,1999,12,0
"4285",53,2000,1,0
"4286",53,2000,2,3.72246935
"4287",53,2000,3,0
"4288",53,2000,4,11.718458544
"4289",53,2000,5,39.45314
"4290",53,2000,6,336.2949148
"4291",53,2000,7,21.2402578
"4292",53,2000,8,7.4722687
"4293",53,2000,9,108.8842726
"4294",53,2000,10,10.5343817
"4295",53,2000,11,7.53335041
"4296",53,2000,12,0
"4297",53,2001,1,0
"4298",53,2001,2,0
"4299",53,2001,3,2.99082051
"4300",53,2001,4,19.026087803
"4301",53,2001,5,63.55366846
"4302",53,2001,6,5.8563335
"4303",53,2001,7,266.5961073
"4304",53,2001,8,75.8293103
"4305",53,2001,9,26.8438531
"4306",53,2001,10,2.1772556
"4307",53,2001,11,0
"4308",53,2001,12,0
"4309",53,2002,1,0
"4310",53,2002,2,0
"4311",53,2002,3,6.18540804
"4312",53,2002,4,6.5523074
"4313",53,2002,5,192.9013094
"4314",53,2002,6,237.003266
"4315",53,2002,7,128.256033
"4316",53,2002,8,109.9300231
"4317",53,2002,9,17.4919223
"4318",53,2002,10,2.21518813
"4319",53,2002,11,0
"4320",53,2002,12,3.2912124
"4321",53,2003,1,7.03295091
"4322",53,2003,2,0
"4323",53,2003,3,0
"4324",53,2003,4,0.10373726
"4325",53,2003,5,81.2985411
"4326",53,2003,6,64.140290721
"4327",53,2003,7,58.10990962
"4328",53,2003,8,14.348122
"4329",53,2003,9,7.1619321
"4330",53,2003,10,0.46579564
"4331",53,2003,11,9.4228283
"4332",53,2003,12,0
"4333",53,2004,1,1.4790343
"4334",53,2004,2,0
"4335",53,2004,3,22.2039084
"4336",53,2004,4,56.244924215
"4337",53,2004,5,17.3658591
"4338",53,2004,6,54.1457119
"4339",53,2004,7,114.025049
"4340",53,2004,8,74.2965083
"4341",53,2004,9,28.9321809
"4342",53,2004,10,0.0091509648
"4343",53,2004,11,18.757619
"4344",53,2004,12,0
"4345",53,2005,1,0
"4346",53,2005,2,0
"4347",53,2005,3,9.7788873
"4348",53,2005,4,2.2142345
"4349",53,2005,5,96.6001558
"4350",53,2005,6,133.658056987
"4351",53,2005,7,51.94903547
"4352",53,2005,8,138.351433907
"4353",53,2005,9,24.3240037
"4354",53,2005,10,21.36610995
"4355",53,2005,11,10.8871057
"4356",53,2005,12,0
"4357",53,2006,1,0
"4358",53,2006,2,0
"4359",53,2006,3,0
"4360",53,2006,4,2.9864016
"4361",53,2006,5,16.455840662
"4362",53,2006,6,81.9072907
"4363",53,2006,7,224.6285657
"4364",53,2006,8,43.92419355
"4365",53,2006,9,5.28737941
"4366",53,2006,10,64.0958762
"4367",53,2006,11,0
"4368",53,2006,12,0
"4369",53,2007,1,0
"4370",53,2007,2,5.7965688
"4371",53,2007,3,11.2343862
"4372",53,2007,4,0
"4373",53,2007,5,12.4571612
"4374",53,2007,6,107.1266075
"4375",53,2007,7,45.5244357
"4376",53,2007,8,44.604176275
"4377",53,2007,9,0
"4378",53,2007,10,0
"4379",53,2007,11,0
"4380",53,2007,12,0
"4381",53,2008,1,0
"4382",53,2008,2,0
"4383",53,2008,3,12.821557
"4384",53,2008,4,22.662326425
"4385",53,2008,5,129.8955208
"4386",53,2008,6,75.5701459
"4387",53,2008,7,91.3997662
"4388",53,2008,8,115.2096546
"4389",53,2008,9,5.6303121826
"4390",53,2008,10,0
"4391",53,2008,11,0
"4392",53,2008,12,0
"4393",53,2009,1,0
"4394",53,2009,2,0
"4395",53,2009,3,0
"4396",53,2009,4,0
"4397",53,2009,5,8.1754718
"4398",53,2009,6,129.64440559
"4399",53,2009,7,16.835634932
"4400",53,2009,8,115.254683193
"4401",53,2009,9,21.328269916
"4402",53,2009,10,0.74621218
"4403",53,2009,11,0
"4404",53,2009,12,0
"4405",53,2010,1,0
"4406",53,2010,2,0
"4407",53,2010,3,0
"4408",53,2010,4,3.0911168
"4409",53,2010,5,47.78927278
"4410",53,2010,6,129.081725964
"4411",53,2010,7,54.67822039
"4412",53,2010,8,10.745743
"4413",53,2010,9,34.6350516
"4414",53,2010,10,17.329116
"4415",53,2010,11,10.631976
"4416",53,2010,12,0
"4417",53,2011,1,0
"4418",53,2011,2,6.468047
"4419",53,2011,3,6.156418
"4420",53,2011,4,7.14642734
"4421",53,2011,5,0
"4422",53,2011,6,118.2344730886
"4423",53,2011,7,62.51688229
"4424",53,2011,8,59.5511532
"4425",53,2011,9,0
"4426",53,2011,10,6.07506504
"4427",53,2011,11,0
"4428",53,2011,12,0
"4429",53,2012,1,0
"4430",53,2012,2,0
"4431",53,2012,3,0
"4432",53,2012,4,8.15855972
"4433",53,2012,5,97.797113
"4434",53,2012,6,112.18711732
"4435",53,2012,7,0
"4436",53,2012,8,74.8246452
"4437",53,2012,9,8.7688297
"4438",53,2012,10,58.9169144
"4439",53,2012,11,4.04520349
"4440",53,2012,12,17.920032
"4441",53,2013,1,0
"4442",53,2013,2,0
"4443",53,2013,3,1.7693771
"4444",53,2013,4,0
"4445",53,2013,5,126.0255657
"4446",53,2013,6,36.846738
"4447",53,2013,7,25.503361584
"4448",53,2013,8,28.6240989
"4449",53,2013,9,0.0035141103
"4450",53,2013,10,0
"4451",53,2013,11,0
"4452",53,2013,12,0
"4453",53,2014,1,0
"4454",53,2014,2,4.3495843
"4455",53,2014,3,0.029779997
"4456",53,2014,4,0
"4457",53,2014,5,22.4715015638
"4458",53,2014,6,128.7719711
"4459",53,2014,7,46.2820352
"4460",53,2014,8,59.5153983
"4461",53,2014,9,56.12662389
"4462",53,2014,10,0
"4463",53,2014,11,7.0447588
"4464",53,2014,12,0
"4465",53,2015,1,0
"4466",53,2015,2,1.1082965
"4467",53,2015,3,5.0733422
"4468",53,2015,4,0
"4469",53,2015,5,0
"4470",53,2015,6,0
"4471",53,2015,7,76.2081574
"4472",53,2015,8,153.53188321
"4473",53,2015,9,62.1777628
"4474",53,2015,10,68.1861966
"4475",53,2015,11,12.0431521
"4476",53,2015,12,0
"4477",53,2016,1,3.9459291093
"4478",53,2016,2,0
"4479",53,2016,3,0
"4480",53,2016,4,104.0263721292
"4481",53,2016,5,28.8826381
"4482",53,2016,6,57.8098602805
"4483",53,2016,7,123.2434988
"4484",53,2016,8,0
"4485",53,2016,9,0
"4486",53,2016,10,35.0828811
"4487",53,2016,11,0
"4488",53,2016,12,24.614521
"4489",53,2017,1,0
"4490",53,2017,2,1.1821004
"4491",53,2017,3,0
"4492",53,2017,4,0
"4493",53,2017,5,140.7478771
"4494",53,2017,6,117.16624796
"4495",53,2017,7,40.833447055
"4496",53,2017,8,65.5679373
"4497",53,2017,9,13.491784
"4498",53,2017,10,36.172759
"4499",53,2017,11,4.8333658
"4500",53,2017,12,0
"4501",53,2018,1,0
"4502",53,2018,2,0
"4503",53,2018,3,0.72328101
"4504",53,2018,4,0.015477985
"4505",53,2018,5,41.75704
"4506",53,2018,6,75.546752167
"4507",53,2018,7,86.1893564
"4508",53,2018,8,18.71590447
"4509",53,2018,9,25.5353431976
"4510",53,2018,10,3.062194517
"4511",53,2018,11,0.44016332
"4512",53,2018,12,0
"4513",53,2019,1,0.0032503337
"4514",53,2019,2,0
"4515",53,2019,3,4.79194288
"4516",53,2019,4,14.2681584
"4517",53,2019,5,21.558366579
"4518",53,2019,6,70.21930433
"4519",53,2019,7,16.6899814
"4520",53,2019,8,0
"4521",53,2019,9,3.3331531
"4522",53,2019,10,5.987569
"4523",53,2019,11,0
"4524",53,2019,12,0
"4525",53,2020,1,0
"4526",53,2020,2,0
"4527",53,2020,3,0
"4528",53,2020,4,7.042718379
"4529",53,2020,5,0
"4530",53,2020,6,0
"4531",53,2020,7,0
"4532",53,2020,8,0
"4533",53,2020,9,0
"4534",53,2020,10,0
"4535",53,2020,11,0
"4536",53,2020,12,0
"4537",54,1979,1,1.19530558200411
"4538",54,1979,2,2.79770788584607
"4539",54,1979,3,0.0131474547024231
"4540",54,1979,4,9.87167005366923
"4541",54,1979,5,17.4123019449483
"4542",54,1979,6,0
"4543",54,1979,7,98.4593905158577
"4544",54,1979,8,67.0083642883838
"4545",54,1979,9,15.6078124197534
"4546",54,1979,10,2.70074511547308
"4547",54,1979,11,15.3104756792277
"4548",54,1979,12,22.1990686599463
"4549",54,1980,1,14.0568398881073
"4550",54,1980,2,17.106386550267
"4551",54,1980,3,0.136275134090769
"4552",54,1980,4,172.184361404605
"4553",54,1980,5,110.725908457927
"4554",54,1980,6,53.1559664433792
"4555",54,1980,7,107.49318184759
"4556",54,1980,8,11.8015964748209
"4557",54,1980,9,42.1670319566302
"4558",54,1980,10,6.50198184520192
"4559",54,1980,11,5.31464439939231
"4560",54,1980,12,5.69460799125423
"4561",54,1981,1,2.10879217363054
"4562",54,1981,2,13.3054714381622
"4563",54,1981,3,1.23045972270654
"4564",54,1981,4,4.17210892826823
"4565",54,1981,5,143.904212799397
"4566",54,1981,6,13.1787884556514
"4567",54,1981,7,21.3695164620333
"4568",54,1981,8,40.0248867365762
"4569",54,1981,9,7.76793235124885
"4570",54,1981,10,1.03431015712692
"4571",54,1981,11,1.43454234447058
"4572",54,1981,12,1.81236869665846
"4573",54,1982,1,2.12379437848273
"4574",54,1982,2,0.9842029026632
"4575",54,1982,3,15.6596820858308
"4576",54,1982,4,0.0256179442699808
"4577",54,1982,5,137.1344754376
"4578",54,1982,6,430.912652640412
"4579",54,1982,7,156.28949938452
"4580",54,1982,8,124.2185229877
"4581",54,1982,9,110.143094691162
"4582",54,1982,10,19.0324433805883
"4583",54,1982,11,1.08345157453077
"4584",54,1982,12,0.337825372445081
"4585",54,1983,1,20.0652607399015
"4586",54,1983,2,3.69516807616027
"4587",54,1983,3,0.706483438664231
"4588",54,1983,4,14.26140949335
"4589",54,1983,5,44.4284454414815
"4590",54,1983,6,85.9423611790972
"4591",54,1983,7,170.705529551538
"4592",54,1983,8,84.8400253579738
"4593",54,1983,9,17.9017681010984
"4594",54,1983,10,1.22879138095577
"4595",54,1983,11,0.173277086722692
"4596",54,1983,12,0
"4597",54,1984,1,7.73465938922192
"4598",54,1984,2,0.152882099378217
"4599",54,1984,3,17.9912727879312
"4600",54,1984,4,5.53711162013923
"4601",54,1984,5,69.2059025006281
"4602",54,1984,6,67.8998543442483
"4603",54,1984,7,444.033616509155
"4604",54,1984,8,31.2219122955758
"4605",54,1984,9,69.1055573405513
"4606",54,1984,10,11.561940394876
"4607",54,1984,11,13.7719291287531
"4608",54,1984,12,0.111742443526923
"4609",54,1985,1,13.5104222965852
"4610",54,1985,2,0.507520240639231
"4611",54,1985,3,15.1069307019538
"4612",54,1985,4,3.88124685944615
"4613",54,1985,5,20.1804601596415
"4614",54,1985,6,16.4495498433119
"4615",54,1985,7,66.1673071557496
"4616",54,1985,8,0.435953302227692
"4617",54,1985,9,27.2489870214288
"4618",54,1985,10,29.9224815111247
"4619",54,1985,11,2.25921098192692
"4620",54,1985,12,0.288246543733846
"4621",54,1986,1,0.230829936705385
"4622",54,1986,2,10.9820622990571
"4623",54,1986,3,0.000918978738846154
"4624",54,1986,4,23.6965885071892
"4625",54,1986,5,201.3154778723
"4626",54,1986,6,235.689263976313
"4627",54,1986,7,4.26717858209308
"4628",54,1986,8,67.14968212003
"4629",54,1986,9,7.79754589850654
"4630",54,1986,10,9.25149727783792
"4631",54,1986,11,4.45399544794462
"4632",54,1986,12,0.681682352193442
"4633",54,1987,1,2.08537103629546
"4634",54,1987,2,11.5041677803142
"4635",54,1987,3,15.8259917765929
"4636",54,1987,4,10.3061675666997
"4637",54,1987,5,63.1266508694107
"4638",54,1987,6,48.9421014707924
"4639",54,1987,7,432.147581655322
"4640",54,1987,8,251.867142191712
"4641",54,1987,9,14.1358347243849
"4642",54,1987,10,26.4346757599577
"4643",54,1987,11,0.219216168728077
"4644",54,1987,12,2.34627910947873
"4645",54,1988,1,0.114094301901962
"4646",54,1988,2,3.30080623836042
"4647",54,1988,3,2.44934856414154
"4648",54,1988,4,2.68156406483962
"4649",54,1988,5,7.66172111248692
"4650",54,1988,6,6.78325960553731
"4651",54,1988,7,54.6123220573018
"4652",54,1988,8,66.3679587962713
"4653",54,1988,9,16.3871673754117
"4654",54,1988,10,0.102611106384615
"4655",54,1988,11,13.3272664159981
"4656",54,1988,12,11.6697716349369
"4657",54,1989,1,7.65613586162038
"4658",54,1989,2,0.367357177849231
"4659",54,1989,3,0.654958424838462
"4660",54,1989,4,9.97940355773846
"4661",54,1989,5,37.6934050713462
"4662",54,1989,6,17.5260780614481
"4663",54,1989,7,111.326100928287
"4664",54,1989,8,149.236330673353
"4665",54,1989,9,43.6294083668869
"4666",54,1989,10,7.86420686923077e-05
"4667",54,1989,11,0.405355123311538
"4668",54,1989,12,0.994560034551192
"4669",54,1990,1,1.75840139893073
"4670",54,1990,2,2.61018023403015
"4671",54,1990,3,17.0427433527423
"4672",54,1990,4,7.13019738841654
"4673",54,1990,5,14.3782272109692
"4674",54,1990,6,33.1633483863031
"4675",54,1990,7,32.7902549584704
"4676",54,1990,8,46.7257334342308
"4677",54,1990,9,55.6898161638423
"4678",54,1990,10,9.89847961978918
"4679",54,1990,11,0.00798105428848462
"4680",54,1990,12,4.37623153998719
"4681",54,1991,1,1.82860994736931
"4682",54,1991,2,0.488667072014462
"4683",54,1991,3,0.150520466006269
"4684",54,1991,4,52.8893523400235
"4685",54,1991,5,128.528701055956
"4686",54,1991,6,127.906510492451
"4687",54,1991,7,150.248508313115
"4688",54,1991,8,8.32397936313192
"4689",54,1991,9,73.7961966084062
"4690",54,1991,10,13.5376133144814
"4691",54,1991,11,1.95313719583154
"4692",54,1991,12,18.8859490160427
"4693",54,1992,1,1.00335607582603
"4694",54,1992,2,3.87864550399154
"4695",54,1992,3,10.8688551592477
"4696",54,1992,4,61.1983725517485
"4697",54,1992,5,112.358366960075
"4698",54,1992,6,184.59506554728
"4699",54,1992,7,21.3961479811292
"4700",54,1992,8,65.4359218263673
"4701",54,1992,9,23.9939694073443
"4702",54,1992,10,0.0529002477307692
"4703",54,1992,11,16.0274215060663
"4704",54,1992,12,0.0530062741876577
"4705",54,1993,1,6.65810761125685
"4706",54,1993,2,6.70677034833142
"4707",54,1993,3,3.03030350384615e-05
"4708",54,1993,4,61.547812126329
"4709",54,1993,5,159.849968329049
"4710",54,1993,6,52.776621862025
"4711",54,1993,7,47.7741602538408
"4712",54,1993,8,19.3461139497315
"4713",54,1993,9,13.4238005926396
"4714",54,1993,10,6.38827742955319
"4715",54,1993,11,2.43496044885842
"4716",54,1993,12,1.75873403230462
"4717",54,1994,1,0.414667241885615
"4718",54,1994,2,4.07070410793864
"4719",54,1994,3,0.993557849153846
"4720",54,1994,4,33.4806763471142
"4721",54,1994,5,39.1299283321037
"4722",54,1994,6,31.2473296561006
"4723",54,1994,7,118.699265608288
"4724",54,1994,8,8.07987178016154
"4725",54,1994,9,11.7545303894269
"4726",54,1994,10,7.37007569282462
"4727",54,1994,11,1.21457150146154
"4728",54,1994,12,0.381066098738462
"4729",54,1995,1,20.3357475273432
"4730",54,1995,2,2.4239995304455
"4731",54,1995,3,0.508692360965385
"4732",54,1995,4,33.5105030175488
"4733",54,1995,5,4.53427232192692
"4734",54,1995,6,72.7275446277961
"4735",54,1995,7,54.4074851979708
"4736",54,1995,8,41.8028123967578
"4737",54,1995,9,19.2572520078562
"4738",54,1995,10,2.60677629049333
"4739",54,1995,11,1.56297913951177
"4740",54,1995,12,4.935855328558
"4741",54,1996,1,4.47201248015077
"4742",54,1996,2,0.237174890291154
"4743",54,1996,3,0.0212207864269231
"4744",54,1996,4,26.0603726892862
"4745",54,1996,5,2.82789477051288
"4746",54,1996,6,31.0701886932546
"4747",54,1996,7,17.3837153907599
"4748",54,1996,8,71.1409063619683
"4749",54,1996,9,5.48953428560254
"4750",54,1996,10,5.05949771663846
"4751",54,1996,11,0.244878270150477
"4752",54,1996,12,8.03115712799115
"4753",54,1997,1,3.20165354179969
"4754",54,1997,2,0.608233676329838
"4755",54,1997,3,5.11785922565577
"4756",54,1997,4,1.97901557750385
"4757",54,1997,5,102.478547329854
"4758",54,1997,6,413.483024882135
"4759",54,1997,7,40.3975190933142
"4760",54,1997,8,163.019792466492
"4761",54,1997,9,89.8314445438919
"4762",54,1997,10,54.9122056974957
"4763",54,1997,11,6.38934728532346
"4764",54,1997,12,5.99438328297669
"4765",54,1998,1,0.00167411128153846
"4766",54,1998,2,21.6620661485797
"4767",54,1998,3,8.47006358406581
"4768",54,1998,4,57.9155179938037
"4769",54,1998,5,19.6951716892281
"4770",54,1998,6,25.8546480460181
"4771",54,1998,7,0.127428280831154
"4772",54,1998,8,0.860855959871769
"4773",54,1998,9,28.5365013830454
"4774",54,1998,10,0
"4775",54,1998,11,0.000571308681538461
"4776",54,1998,12,1.71911106398885
"4777",54,1999,1,10.5586272625845
"4778",54,1999,2,0.0100734725215385
"4779",54,1999,3,16.9053140414615
"4780",54,1999,4,10.1888831043846
"4781",54,1999,5,26.2012772461538
"4782",54,1999,6,40.3812624448042
"4783",54,1999,7,10.2809556719588
"4784",54,1999,8,97.1795815459819
"4785",54,1999,9,101.830022540173
"4786",54,1999,10,20.2173787466666
"4787",54,1999,11,0.132268663408423
"4788",54,1999,12,1.27807535554088
"4789",54,2000,1,0.401247753166538
"4790",54,2000,2,5.96374347224293
"4791",54,2000,3,0.000464617278461538
"4792",54,2000,4,16.1714370908073
"4793",54,2000,5,26.7705016931765
"4794",54,2000,6,315.152717414821
"4795",54,2000,7,29.0693604288146
"4796",54,2000,8,10.6791840228338
"4797",54,2000,9,79.0859934443238
"4798",54,2000,10,9.25105554102231
"4799",54,2000,11,20.3868672756222
"4800",54,2000,12,0.164872619687462
"4801",54,2001,1,0.543145846698692
"4802",54,2001,2,0.0597342699115385
"4803",54,2001,3,16.2111215364077
"4804",54,2001,4,20.1264318746293
"4805",54,2001,5,58.0113455995944
"4806",54,2001,6,1.57043243435785
"4807",54,2001,7,258.062450829712
"4808",54,2001,8,98.3882819383293
"4809",54,2001,9,8.60647290946041
"4810",54,2001,10,5.82928090552058
"4811",54,2001,11,0.352003316453846
"4812",54,2001,12,2.30592532999542
"4813",54,2002,1,8.59460739184746
"4814",54,2002,2,0.954539956882377
"4815",54,2002,3,5.07841666880769
"4816",54,2002,4,6.68999497113823
"4817",54,2002,5,157.589386349351
"4818",54,2002,6,178.752836509477
"4819",54,2002,7,115.049311561452
"4820",54,2002,8,115.38463385757
"4821",54,2002,9,27.6987350552956
"4822",54,2002,10,6.02895198317319
"4823",54,2002,11,1.62645339574088
"4824",54,2002,12,6.79924441746592
"4825",54,2003,1,15.2542271250648
"4826",54,2003,2,0.475371124842308
"4827",54,2003,3,2.32301598476394
"4828",54,2003,4,0.761492671970385
"4829",54,2003,5,85.4321575114912
"4830",54,2003,6,76.9091316125419
"4831",54,2003,7,54.0460970765865
